tick,population,speed,vision,size,hungry,fertility
1717,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1718,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1719,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1720,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1721,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1722,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1723,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1724,55,0.9979021332560165,79.24238970940927,12.147431552202917,30.142000145583324,90.35733896723004
1725,57,0.998869302940781,79.29467763775752,12.139599221278353,30.16552419566188,90.41054982345678
1726,58,0.9992154865962077,79.34822192089311,12.145620674731754,30.172177503028,90.34135491408404
1727,58,0.9992154865962077,79.34822192089311,12.145620674731754,30.172177503028,90.34135491408404
1728,58,0.9992154865962077,79.34822192089311,12.145620674731754,30.172177503028,90.34135491408404
1729,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1730,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1731,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1732,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1733,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1734,57,0.9985988972808147,79.39337381091794,12.144912400615837,30.189994690740367,90.41959243365906
1735,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1736,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1737,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1738,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1739,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1740,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1741,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1742,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1743,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1744,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1745,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1746,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1747,58,0.9993607123863792,79.31469180331541,12.132216688637135,30.21109099984313,90.47602524888917
1748,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1749,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1750,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1751,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1752,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1753,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1754,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1755,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1756,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1757,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1758,59,0.9981460144562065,79.28454709618185,12.125225486230207,30.200895844907567,90.5257456730182
1759,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1760,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1761,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1762,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1763,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1764,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1765,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1766,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1767,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1768,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1769,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1770,58,0.9987349277242533,79.2211900284531,12.119176548666134,30.226103103520895,90.53148343647887
1771,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1772,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1773,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1774,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1775,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1776,59,0.9990884895451311,79.21879299642262,12.128039012503772,30.247020236172403,90.561993451994
1777,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1778,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1779,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1780,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1781,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1782,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1783,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1784,58,0.999979893818519,79.19832040442235,12.126350193200082,30.222116193328674,90.60240931353171
1785,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1786,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1787,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1788,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1789,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1790,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1791,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1792,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1793,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1794,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1795,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1796,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1797,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1798,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1799,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1800,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1801,57,1.0007278234210117,79.25575601662385,12.13121874412496,30.186405039375238,90.67347951467946
1802,56,1.0008180018936006,79.1742114370498,12.132608814230673,30.21220580736935,90.64155502102791
1803,56,1.0008180018936006,79.1742114370498,12.132608814230673,30.21220580736935,90.64155502102791
1804,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1805,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1806,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1807,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1808,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1809,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1810,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1811,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1812,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1813,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1814,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1815,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1816,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1817,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1818,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1819,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1820,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1821,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1822,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1823,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1824,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1825,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1826,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1827,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1828,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1829,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1830,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1831,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1832,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1833,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1834,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1835,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1836,55,1.0023321738122992,79.15220113285058,12.12601138626467,30.190269425020528,90.66999656646074
1837,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1838,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1839,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1840,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1841,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1842,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1843,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1844,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1845,56,1.0026935714322438,79.23512086936579,12.125196674218198,30.15360225782248,90.59656657011048
1846,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1847,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1848,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1849,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1850,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1851,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1852,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1853,57,1.0022745716536174,79.3080180658466,12.138782480277571,30.128280626049648,90.62254618375856
1854,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1855,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1856,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1857,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1858,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1859,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1860,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1861,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1862,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1863,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1864,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1865,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1866,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1867,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1868,58,1.0028005144697567,79.35741205134002,12.131547452583645,30.127444974380637,90.73570872145233
1869,57,1.0028496463025596,79.34613857855652,12.133855302628973,30.129680851124157,90.74861589200412
1870,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1871,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1872,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1873,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1874,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1875,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1876,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1877,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1878,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1879,58,1.0020970078806481,79.37956779494286,12.142652890543014,30.14218801885105,90.74317235661587
1880,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1881,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1882,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1883,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1884,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1885,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1886,59,1.0016369662802724,79.38443079906118,12.13751639699207,30.138576232538107,90.7691847030989
1887,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1888,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1889,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1890,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1891,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1892,60,1.0012570321997383,79.42893758153134,12.135812358441067,30.137483337666204,90.78791568373256
1893,61,1.0007549208924829,79.37278373366229,12.130509239446546,30.146418568267034,90.8459583780337
1894,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1895,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1896,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1897,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1898,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1899,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1900,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1901,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1902,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1903,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1904,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1905,60,1.0015323450385796,79.41686577907653,12.136350693495071,30.1368824808162,90.81089359330667
1906,62,1.0010545462409546,79.46499434937523,12.148005011539286,30.159075330811312,90.80367976144092
1907,62,1.0010545462409546,79.46499434937523,12.148005011539286,30.159075330811312,90.80367976144092
1908,62,1.0010545462409546,79.46499434937523,12.148005011539286,30.159075330811312,90.80367976144092
1909,62,1.0010545462409546,79.46499434937523,12.148005011539286,30.159075330811312,90.80367976144092
1910,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1911,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1912,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1913,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1914,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1915,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1916,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1917,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1918,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1919,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1920,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1921,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1922,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1923,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1924,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1925,61,1.0005843135415506,79.51816309001057,12.156202501309991,30.141135790701153,90.81625968156268
1926,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1927,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1928,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1929,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1930,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1931,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1932,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1933,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1934,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1935,63,1.0019571170623605,79.45467796985261,12.1725976259369,30.153412470205314,90.73102797286471
1936,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1937,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1938,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1939,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1940,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1941,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1942,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1943,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1944,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1945,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1946,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1947,62,1.0026386025925766,79.40781410625468,12.168138984251602,30.17950824853581,90.71875743753895
1948,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1949,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1950,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1951,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1952,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1953,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1954,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1955,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1956,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1957,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1958,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1959,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1960,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1961,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1962,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1963,63,1.0022116304600854,79.4893897978284,12.16129597516389,30.21143977498864,90.63975305686233
1964,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1965,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1966,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1967,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1968,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1969,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1970,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1971,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1972,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1973,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1974,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1975,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1976,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1977,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1978,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1979,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1980,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1981,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1982,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1983,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1984,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1985,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1986,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1987,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1988,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1989,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1990,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1991,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1992,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1993,64,1.0013639461308164,79.40589645649293,12.164256386065912,30.23858578846765,90.64770903082209
1994,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
1995,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
1996,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
1997,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
1998,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
1999,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
2000,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
2001,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
2002,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
2003,65,1.0023653458384028,79.44889075799864,12.162678839994381,30.194463929379534,90.65590058061302
2004,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2005,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2006,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2007,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2008,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2009,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2010,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2011,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2012,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2013,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2014,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2015,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2016,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2017,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2018,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2019,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
2020,66,1.0024299490299717,79.40015523287971,12.161724633561334,30.196339587183388,90.70655075482635
